id,dateadded,url,url_status,threat,tags,urlhaus_link,reporter
"2116073","2022-03-27 11:50:05","http://61.52.61.205:33035/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116073/","geenensp"
"2116072","2022-03-27 11:42:05","http://27.208.147.41:51734/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116072/","geenensp"
"2116071","2022-03-27 11:39:05","http://123.10.19.241:37995/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116071/","geenensp"
"2116068","2022-03-27 11:39:04","http://60.16.197.213:51864/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116068/","geenensp"
"2116069","2022-03-27 11:39:04","http://182.122.124.246:33291/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116069/","geenensp"
"2116070","2022-03-27 11:39:04","http://113.101.112.53:60151/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116070/","geenensp"
"2116067","2022-03-27 11:38:04","http://222.136.253.90:38290/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116067/","geenensp"
"2116066","2022-03-27 11:36:07","http://115.61.114.100:57173/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116066/","geenensp"
"2116065","2022-03-27 11:35:06","http://119.96.21.0:43521/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116065/","geenensp"
"2116064","2022-03-27 11:32:05","http://45.182.47.173:51070/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116064/","geenensp"
"2116063","2022-03-27 11:24:05","http://222.139.205.23:39781/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116063/","geenensp"
"2116053","2022-03-27 11:22:05","http://107.175.95.140/bins/sh4","online","malware_download","elf","https://urlhaus.abuse.ch/url/2116053/","tolisec"
"2116054","2022-03-27 11:22:05","http://107.175.95.140/bins/ppc","online","malware_download","elf","https://urlhaus.abuse.ch/url/2116054/","tolisec"
"2116055","2022-03-27 11:22:05","http://107.175.95.140/bins/arm5","online","malware_download","elf","https://urlhaus.abuse.ch/url/2116055/","tolisec"
"2116056","2022-03-27 11:22:05","http://107.175.95.140/bins/mpsl","online","malware_download","elf","https://urlhaus.abuse.ch/url/2116056/","tolisec"
"2116057","2022-03-27 11:22:05","http://107.175.95.140/bins/m68k","online","malware_download","elf","https://urlhaus.abuse.ch/url/2116057/","tolisec"
"2116058","2022-03-27 11:22:05","http://107.175.95.140/bins/arm6","online","malware_download","elf","https://urlhaus.abuse.ch/url/2116058/","tolisec"
"2116059","2022-03-27 11:22:05","http://107.175.95.140/bins/arm7","online","malware_download","elf","https://urlhaus.abuse.ch/url/2116059/","tolisec"
"2116060","2022-03-27 11:22:05","http://107.175.95.140/bins/mips","online","malware_download","elf","https://urlhaus.abuse.ch/url/2116060/","tolisec"
"2116061","2022-03-27 11:22:05","http://107.175.95.140/bins/arm","online","malware_download","elf","https://urlhaus.abuse.ch/url/2116061/","tolisec"
"2116062","2022-03-27 11:22:05","http://107.175.95.140/bins/x86","online","malware_download","elf","https://urlhaus.abuse.ch/url/2116062/","tolisec"
"2116052","2022-03-27 11:21:05","http://189.85.34.254:47953/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116052/","geenensp"
"2116050","2022-03-27 11:10:05","http://113.101.112.53:60151/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116050/","geenensp"
"2116051","2022-03-27 11:10:05","http://182.122.124.246:33291/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116051/","geenensp"
"2116049","2022-03-27 11:07:07","http://222.136.253.90:38290/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116049/","geenensp"
"2116048","2022-03-27 11:03:06","http://27.208.147.41:51734/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116048/","geenensp"
"2116046","2022-03-27 11:03:05","http://45.182.47.173:51070/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116046/","geenensp"
"2116047","2022-03-27 11:03:05","http://223.156.87.210:52174/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116047/","geenensp"
"2116044","2022-03-27 10:56:06","http://125.42.238.185:48895/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116044/","geenensp"
"2116045","2022-03-27 10:56:06","http://202.178.125.89:56915/mozi.m","online","malware_download","Mozi","https://urlhaus.abuse.ch/url/2116045/","tammeto"
"2116043","2022-03-27 10:44:04","http://1.10.146.31:59148/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116043/","geenensp"
"2116038","2022-03-27 10:21:04","http://58.255.210.64:40561/mozi.m","online","malware_download","mirai","https://urlhaus.abuse.ch/url/2116038/","tammeto"
"2116037","2022-03-27 10:19:05","http://42.225.49.141:48897/mozi.m","online","malware_download","None","https://urlhaus.abuse.ch/url/2116037/","tammeto"
"2116036","2022-03-27 10:19:04","http://182.116.102.158:45306/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116036/","geenensp"
"2116035","2022-03-27 10:13:06","http://123.15.80.141:42214/mozi.a","online","malware_download","mirai","https://urlhaus.abuse.ch/url/2116035/","tammeto"
"2116034","2022-03-27 10:11:07","http://117.214.209.250:57332/mozi.m","online","malware_download","None","https://urlhaus.abuse.ch/url/2116034/","tammeto"
"2116033","2022-03-27 10:06:04","http://182.116.106.220:55291/mozi.a","online","malware_download","mirai","https://urlhaus.abuse.ch/url/2116033/","tammeto"
"2116032","2022-03-27 09:59:09","http://27.153.143.155:50265/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116032/","geenensp"
"2116031","2022-03-27 09:58:05","http://182.116.102.158:45306/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116031/","geenensp"
"2116029","2022-03-27 09:54:04","http://119.165.94.128:58292/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116029/","geenensp"
"2116028","2022-03-27 09:48:05","http://120.87.59.125:47157/Mozi.a","online","malware_download","mirai","https://urlhaus.abuse.ch/url/2116028/","sergedroz"
"2116026","2022-03-27 09:38:04","http://182.121.117.111:39869/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116026/","geenensp"
"2116025","2022-03-27 09:31:05","http://119.165.94.128:58292/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116025/","geenensp"
"2116024","2022-03-27 09:25:05","http://219.156.60.75:39293/mozi.a","online","malware_download","mirai","https://urlhaus.abuse.ch/url/2116024/","tammeto"
"2116023","2022-03-27 09:24:05","http://123.12.237.137:47676/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116023/","geenensp"
"2116022","2022-03-27 09:09:04","http://182.121.117.111:39869/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116022/","geenensp"
"2116021","2022-03-27 09:04:05","http://115.51.93.133:35030/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116021/","geenensp"
"2116020","2022-03-27 08:52:04","http://182.127.1.138:33533/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116020/","geenensp"
"2116019","2022-03-27 08:45:04","http://222.137.7.195:37464/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116019/","geenensp"
"2116017","2022-03-27 08:40:06","http://125.40.115.207:38875/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116017/","geenensp"
"2116015","2022-03-27 08:32:05","http://42.235.189.76:59073/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116015/","geenensp"
"2116014","2022-03-27 08:27:08","http://182.127.1.138:33533/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116014/","geenensp"
"2116012","2022-03-27 08:26:05","http://221.3.70.147:44493/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116012/","geenensp"
"2116013","2022-03-27 08:26:05","http://103.162.60.19:59681/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116013/","geenensp"
"2116011","2022-03-27 08:20:04","http://222.137.7.195:37464/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116011/","geenensp"
"2116010","2022-03-27 08:17:08","http://58.252.165.130:46830/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116010/","geenensp"
"2116009","2022-03-27 08:05:05","http://179.109.120.248:37377/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2116009/","geenensp"
"2116008","2022-03-27 08:01:08","http://117.252.212.220:52532/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116008/","geenensp"
"2116006","2022-03-27 07:59:04","http://125.40.146.43:38058/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116006/","geenensp"
"2116004","2022-03-27 07:55:06","http://93.56.204.233:32772/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2116004/","geenensp"
"2116003","2022-03-27 07:51:04","http://182.127.47.196:54836/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116003/","geenensp"
"2116000","2022-03-27 07:47:07","http://117.252.212.220:52532/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2116000/","geenensp"
"2115999","2022-03-27 07:46:07","http://123.9.238.112:51684/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115999/","geenensp"
"2115997","2022-03-27 07:38:04","http://119.166.41.213:34094/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115997/","geenensp"
"2115998","2022-03-27 07:38:04","http://179.109.120.248:37377/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115998/","geenensp"
"2115996","2022-03-27 07:29:03","http://2.56.57.169/bins/sora.x86","online","malware_download","32,elf,intel,mirai","https://urlhaus.abuse.ch/url/2115996/","zbetcheckin"
"2115989","2022-03-27 07:28:03","http://2.56.57.169/bins/sora.arm5","online","malware_download","32,arm,elf,mirai","https://urlhaus.abuse.ch/url/2115989/","zbetcheckin"
"2115990","2022-03-27 07:28:03","http://2.56.57.169/bins/sora.arm7","online","malware_download","32,arm,elf,mirai","https://urlhaus.abuse.ch/url/2115990/","zbetcheckin"
"2115991","2022-03-27 07:28:03","http://2.56.57.169/bins/sora.mips","online","malware_download","32,elf,mips,mirai","https://urlhaus.abuse.ch/url/2115991/","zbetcheckin"
"2115992","2022-03-27 07:28:03","http://2.56.57.169/bins/sora.arm","online","malware_download","32,arm,elf,mirai","https://urlhaus.abuse.ch/url/2115992/","zbetcheckin"
"2115993","2022-03-27 07:28:03","http://2.56.57.169/bins/sora.m68k","online","malware_download","32,elf,mirai,motorola","https://urlhaus.abuse.ch/url/2115993/","zbetcheckin"
"2115994","2022-03-27 07:28:03","http://2.56.57.169/bins/sora.spc","online","malware_download","32,elf,mirai,sparc","https://urlhaus.abuse.ch/url/2115994/","zbetcheckin"
"2115995","2022-03-27 07:28:03","http://2.56.57.169/bins/sora.sh4","online","malware_download","32,elf,mirai,renesas","https://urlhaus.abuse.ch/url/2115995/","zbetcheckin"
"2115986","2022-03-27 07:27:05","http://2.56.57.169/bins/sora.ppc","online","malware_download","32,elf,mirai,PowerPC","https://urlhaus.abuse.ch/url/2115986/","zbetcheckin"
"2115987","2022-03-27 07:27:05","http://2.56.57.169/bins/sora.arm6","online","malware_download","32,arm,elf,mirai","https://urlhaus.abuse.ch/url/2115987/","zbetcheckin"
"2115988","2022-03-27 07:27:05","http://189.85.34.255:51185/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115988/","geenensp"
"2115985","2022-03-27 07:27:04","http://2.56.57.169/bins/sora.mpsl","online","malware_download","32,elf,mips,mirai","https://urlhaus.abuse.ch/url/2115985/","zbetcheckin"
"2115984","2022-03-27 07:21:04","http://221.15.177.98:40759/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115984/","geenensp"
"2115982","2022-03-27 07:20:05","http://123.9.238.112:51684/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115982/","geenensp"
"2115980","2022-03-27 07:08:06","http://119.166.41.213:34094/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115980/","geenensp"
"2115979","2022-03-27 07:07:04","http://124.163.131.162:56135/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115979/","geenensp"
"2115977","2022-03-27 06:59:04","http://219.157.255.177:59955/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115977/","geenensp"
"2115978","2022-03-27 06:59:04","http://189.85.34.194:50867/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115978/","geenensp"
"2115976","2022-03-27 06:57:05","http://112.30.110.51:60831/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115976/","geenensp"
"2115975","2022-03-27 06:53:04","http://221.15.177.98:40759/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115975/","geenensp"
"2115973","2022-03-27 06:48:04","http://119.179.223.29:36595/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115973/","geenensp"
"2115972","2022-03-27 06:47:05","http://189.85.34.255:51185/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115972/","geenensp"
"2115971","2022-03-27 06:43:05","http://61.52.157.201:41792/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115971/","geenensp"
"2115970","2022-03-27 06:40:05","http://124.163.131.162:56135/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115970/","geenensp"
"2115969","2022-03-27 06:32:05","http://219.157.255.177:59955/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115969/","geenensp"
"2115966","2022-03-27 06:25:09","https://bitbucket.org/eosakk11/reposit/raw/a93713d44b805f877da6fabe4b91a09b180486e1/kinsing","online","malware_download","kinsing","https://urlhaus.abuse.ch/url/2115966/","tolisec"
"2115962","2022-03-27 06:25:04","http://209.141.53.194/8UsA.sh","online","malware_download",",script","https://urlhaus.abuse.ch/url/2115962/","geenensp"
"2115964","2022-03-27 06:25:04","http://2.56.57.169/sora.sh","online","malware_download",",script","https://urlhaus.abuse.ch/url/2115964/","geenensp"
"2115961","2022-03-27 06:17:08","http://59.173.150.92:34395/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115961/","geenensp"
"2115959","2022-03-27 06:14:04","http://112.247.134.51:50067/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115959/","geenensp"
"2115958","2022-03-27 06:09:06","http://78.186.1.235:39445/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115958/","geenensp"
"2115957","2022-03-27 06:04:04","http://140.237.6.106:42660/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115957/","geenensp"
"2115956","2022-03-27 06:03:05","http://108.29.195.237:47112/bin.sh","online","malware_download","32-bit,arm,elf,Mozi","https://urlhaus.abuse.ch/url/2115956/","geenensp"
"2115955","2022-03-27 05:54:05","http://222.138.101.73:46046/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115955/","geenensp"
"2115954","2022-03-27 05:53:05","http://112.247.134.51:50067/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115954/","geenensp"
"2115951","2022-03-27 05:34:04","http://182.123.166.195:49214/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115951/","geenensp"
"2115950","2022-03-27 05:30:04","http://77.76.137.34:52900/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2115950/","geenensp"
"2115949","2022-03-27 05:29:04","http://115.62.9.57:49569/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115949/","geenensp"
"2115947","2022-03-27 05:24:04","http://182.121.171.51:46914/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115947/","geenensp"
"2115946","2022-03-27 05:21:04","http://182.124.85.114:33354/mozi.m","online","malware_download","Mozi","https://urlhaus.abuse.ch/url/2115946/","tammeto"
"2115944","2022-03-27 05:13:05","http://27.207.198.228:45631/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115944/","geenensp"
"2115943","2022-03-27 05:09:05","http://5.13.29.77:42551/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2115943/","geenensp"
"2115941","2022-03-27 05:00:05","http://221.15.178.25:54858/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115941/","geenensp"
"2115942","2022-03-27 05:00:05","http://182.121.171.51:46914/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115942/","geenensp"
"2115940","2022-03-27 04:58:04","http://221.13.177.93:51957/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115940/","geenensp"
"2115938","2022-03-27 04:48:05","http://27.207.198.228:45631/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115938/","geenensp"
"2115937","2022-03-27 04:42:06","http://183.95.145.85:55047/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115937/","geenensp"
"2115936","2022-03-27 04:39:04","http://221.13.177.93:51957/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115936/","geenensp"
"2115935","2022-03-27 04:37:05","http://221.15.178.25:54858/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115935/","geenensp"
"2115934","2022-03-27 04:20:04","http://115.49.97.87:57459/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115934/","geenensp"
"2115933","2022-03-27 04:15:06","http://222.210.55.47:60751/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115933/","geenensp"
"2115932","2022-03-27 04:12:09","https://irenegaliachis.com/unverifide.php","online","malware_download","doc,geo,geofenced,hancitor,html","https://urlhaus.abuse.ch/url/2115932/","AndreGironda"
"2115931","2022-03-27 04:12:08","https://mafertuz.com/zigzag.php","online","malware_download","doc,geo,geofenced,hancitor,html","https://urlhaus.abuse.ch/url/2115931/","AndreGironda"
"2115929","2022-03-27 04:12:07","https://crossyvasac.pe/subtly.php","online","malware_download","doc,geo,geofenced,hancitor,html","https://urlhaus.abuse.ch/url/2115929/","AndreGironda"
"2115930","2022-03-27 04:12:07","https://proditlax.com/unacclimatized.php","online","malware_download","doc,geo,geofenced,hancitor,html","https://urlhaus.abuse.ch/url/2115930/","AndreGironda"
"2115927","2022-03-27 04:12:06","https://farmacia.eliteacademy.com.br/stretchmarks.php","online","malware_download","doc,geo,geofenced,hancitor,html","https://urlhaus.abuse.ch/url/2115927/","AndreGironda"
"2115928","2022-03-27 04:12:06","https://favelaink.direcionare.com/sultrily.php","online","malware_download","doc,geo,geofenced,hancitor,html","https://urlhaus.abuse.ch/url/2115928/","AndreGironda"
"2115924","2022-03-27 04:02:06","http://179.109.121.45:35853/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115924/","geenensp"
"2115923","2022-03-27 04:00:06","http://115.49.97.87:57459/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115923/","geenensp"
"2115922","2022-03-27 03:48:04","http://111.172.164.9:53010/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115922/","geenensp"
"2115921","2022-03-27 03:46:07","http://222.210.55.47:60751/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115921/","geenensp"
"2115917","2022-03-27 03:20:06","http://117.198.168.119:51484/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115917/","geenensp"
"2115916","2022-03-27 03:20:05","http://1.10.146.31:59148/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115916/","geenensp"
"2115914","2022-03-27 03:16:07","http://119.183.124.101:58833/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115914/","geenensp"
"2115912","2022-03-27 03:14:05","http://221.15.237.206:57507/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115912/","geenensp"
"2115911","2022-03-27 03:07:04","http://119.183.124.101:58833/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115911/","geenensp"
"2115909","2022-03-27 02:50:05","http://200.58.91.80:47292/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115909/","geenensp"
"2115906","2022-03-27 02:42:03","http://31.7.62.22/sparc","online","malware_download","32,bashlite,elf,gafgyt,mirai,sparc","https://urlhaus.abuse.ch/url/2115906/","zbetcheckin"
"2115905","2022-03-27 02:41:06","http://175.160.102.172:48340/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115905/","geenensp"
"2115899","2022-03-27 02:41:04","http://31.7.62.22/powerpc","online","malware_download","32,bashlite,elf,gafgyt,mirai,PowerPC","https://urlhaus.abuse.ch/url/2115899/","zbetcheckin"
"2115900","2022-03-27 02:41:04","http://31.7.62.22/armv5l","online","malware_download","32,arm,bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/2115900/","zbetcheckin"
"2115901","2022-03-27 02:41:04","http://31.7.62.22/sh4","online","malware_download","32,bashlite,elf,gafgyt,mirai,renesas","https://urlhaus.abuse.ch/url/2115901/","zbetcheckin"
"2115902","2022-03-27 02:41:04","http://31.7.62.22/armv4l","online","malware_download","32,arm,bashlite,elf,gafgyt","https://urlhaus.abuse.ch/url/2115902/","zbetcheckin"
"2115903","2022-03-27 02:41:04","http://31.7.62.22/x86","online","malware_download","64,elf,mirai","https://urlhaus.abuse.ch/url/2115903/","zbetcheckin"
"2115904","2022-03-27 02:41:04","http://31.7.62.22/mipsel","online","malware_download","32,bashlite,elf,gafgyt,mips,mirai","https://urlhaus.abuse.ch/url/2115904/","zbetcheckin"
"2115898","2022-03-27 02:40:06","http://113.118.205.9:54667/mozi.m","online","malware_download","None","https://urlhaus.abuse.ch/url/2115898/","tammeto"
"2115893","2022-03-27 02:40:05","http://31.7.62.22/i686","online","malware_download","32,bashlite,elf,gafgyt,intel","https://urlhaus.abuse.ch/url/2115893/","zbetcheckin"
"2115894","2022-03-27 02:40:05","http://31.7.62.22/i586","online","malware_download","32,bashlite,elf,gafgyt,intel,mirai","https://urlhaus.abuse.ch/url/2115894/","zbetcheckin"
"2115895","2022-03-27 02:40:05","http://31.7.62.22/armv6l","online","malware_download","32,arm,bashlite,elf,gafgyt,mirai","https://urlhaus.abuse.ch/url/2115895/","zbetcheckin"
"2115896","2022-03-27 02:40:05","http://31.7.62.22/m68k","online","malware_download","32,elf,mirai,motorola","https://urlhaus.abuse.ch/url/2115896/","zbetcheckin"
"2115897","2022-03-27 02:40:05","http://31.7.62.22/mips","online","malware_download","32,bashlite,elf,gafgyt,mips,mirai","https://urlhaus.abuse.ch/url/2115897/","zbetcheckin"
"2115892","2022-03-27 02:40:04","http://31.7.62.22/niggasbins.sh","online","malware_download","shellscript","https://urlhaus.abuse.ch/url/2115892/","zbetcheckin"
"2115891","2022-03-27 02:33:05","http://182.56.116.210:41666/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115891/","geenensp"
"2115887","2022-03-27 02:03:05","http://117.198.168.119:51484/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115887/","geenensp"
"2115886","2022-03-27 01:57:05","http://79.127.108.113:10311/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2115886/","geenensp"
"2115885","2022-03-27 01:48:06","http://182.207.219.242:48881/i","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115885/","geenensp"
"2115882","2022-03-27 01:42:04","http://27.217.219.245:45242/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115882/","geenensp"
"2115881","2022-03-27 01:39:04","http://27.217.219.245:45242/bin.sh","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115881/","geenensp"
"2115880","2022-03-27 01:29:05","http://182.119.182.5:39803/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115880/","geenensp"
"2115878","2022-03-27 01:21:06","http://115.56.151.247:35407/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115878/","geenensp"
"2115877","2022-03-27 01:12:07","http://182.207.219.242:48881/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115877/","geenensp"
"2115874","2022-03-27 01:09:06","http://125.63.6.190:59290/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115874/","geenensp"
"2115873","2022-03-27 01:06:06","http://61.52.180.26:40429/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115873/","geenensp"
"2115872","2022-03-27 00:54:04","http://219.157.49.102:48493/i","online","malware_download","32-bit,elf,mips,Mozi","https://urlhaus.abuse.ch/url/2115872/","geenensp"
"2115870","2022-03-27 00:48:05","http://118.173.232.205:34680/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115870/","geenensp"
"2115868","2022-03-27 00:46:06","http://119.102.16.166:35751/bin.sh","online","malware_download","32-bit,arm,elf,mirai,Mozi","https://urlhaus.abuse.ch/url/2115868/","geenensp"
"2115867","2022-03-27 00:44:05","http://189.253.194.223:44248/.i","online","malware_download","hajime","https://urlhaus.abuse.ch/url/2115867/","geenensp"
